Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Curacao,CUW,51.771,72.33532161968584,63.7842,59.06122628197692,63.79442707340484,47.67819882394218,62.4418,57.51366704857342,60.72503073830706,65.7392,64.64702408856004,61.99179199853856,72.38676094896493,54.35411299502998,62.40532380753878,72.3908,63.89135255940174,56.627797655133485,59.46790735277046,54.52571592078278,59.52583676760422,59.4024228584121,48.82472153571726,50.56699400838804,56.66185403461124
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Curacao,CUW,61.8,106,82.8,77.6,98,78.8,82.8,46.6,97.6,35.2,113.6,45.8,118.6,50.6,94.4,23.6,13.8,14.8,8.6,28.4,18.2,14,57.4,6.2,266.2
Gross savings (% of GDP),OTHER,Curacao,CUW,23.015362653333067,15.46327900573512,20.29922362215552,16.84764244069695,20.758312879150015,23.211017560983507,29.8323658920343,27.99193149071838,16.991889240081466,17.751739951106195,28.29680736526608,8.23253013695243,6.35005315895197,7.32672867646818,9.3308421311064,12.2251788185552,12.2732068369753,8.16253781217164,10.5931304081997,24.36793341172278,14.36107224494891,22.99314614827718,22.163452960163596,28.2134480947145,27.31183520237552
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,Cyprus,CYP,9.459,8.297,7.486,7.251,7.686,6.807,6.417,5.599,6.056,6.067,6.131,5.894,6.13,5.346,5.326,5.492,6.274,6.619,7.136,6.974,7.274,7.077,7.041,6.981,68.539521851727
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cyprus,CYP,5.96531031488554,3.95256054086292,3.72295649883057,2.6232861229859,5.02634392575987,4.85300383835666,4.71382866563106,5.09806845261184,3.6468119905756,-2.01526235906867,2.28354499702917,0.416712762832276,-3.44738142393619,-6.58747695700073,-1.77606181111089,3.41892299033393,6.57359100513114,5.75083246014417,6.27166730438427,5.87559123003267,-3.22063433575047,11.3877633552,7.36562252428676,2.61190090914745,4.547838455712299
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cyprus,CYP,22383.865234375,23019.1484375,23604.080078125,23930.669921875,24799.546875,25631.265625,26395.41015625,27156.68359375,27449.04296875,26183.4609375,26090.048828125,25538.78125,24285.49609375,22738.490234375,22581.828125,23487.228515625,24916.6328125,26105.5859375,27406.4765625,28625.779296875,27391.58984375,30227.91796875,32015.3515625,32341.302734375,14033.434647101554
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Cyprus,CYP,56.82,59.813,60.448,61.941,61.786,61.623,62.627,64.323,64.865,65.274,66.793,66.66,66.64,67.234,69.366,69.736,68.918,69.999,71.132,71.806,70.645,71.554,73.577,75.213,75.425
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Cyprus,CYP,12,11,11,10,10,10,10,10,10,10,10,10,10,10,11,11,12,12,13,13,87,98,53,14,297.6
Gross savings (% of GDP),OTHER,Cyprus,CYP,16.0496015867701,15.6854741060703,17.3159221346746,17.9367188702574,17.0848332745335,16.9771097865412,16.863926070094,12.8519099407349,13.8816925281323,15.844400527189,13.039656463232,16.3486366158225,12.0731015536171,11.0588186216071,9.17812035340466,13.0535259759807,13.103835173735,15.3749581363421,15.0638362304815,13.9834862931264,10.9601585143933,14.1377646404629,15.0631938026145,10.7789276255951,10.648621868297
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,Czechia,CZE,13.525,11.871,11.579,11.29,11.243,10.931,10.831,11.346,11.785,12.089,12.227,11.951,12.663,12.327,12.115,11.86,11.789,11.653,10.738,9.834,9.036,8.096,6.913,5.979,51.08338058877252
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Czechia,CZE,4.01066961867447,2.91721954577413,1.51345948276807,3.30083683069202,4.73633970443348,6.37502885831655,6.62317298453949,5.48882596113995,2.61226805242944,-4.79832416832794,2.71466511501851,1.77238083691023,-0.770668176495519,-0.0418124078092319,2.24521218606488,4.95875849031782,2.58087014675783,5.17356528805017,2.83030589412112,3.56577657204843,-5.30487954551279,4.02901830633854,2.84717065717149,-0.085330275927376,2.986540655475025
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Czechia,CZE,12543.9364338645,12958.4667624815,13179.9878099111,13618.9349637214,14259.6334294387,15147.7214429473,16107.3042504372,16892.5428566711,17190.6470317686,16272.8084749422,16665.9317833287,16926.2846655313,16772.3539228258,16759.7808654377,17118.0425569684,17931.5987670768,18359.0978117405,19257.6930673781,19736.629527594,20360.0599218778,19233.1469565497,20373.8783032185,20627.3486496304,20245.6557955904,33163.67852991064
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Czechia,CZE,63.617,63.178,62.704,62.527,62.178,62.362,62.29,61.417,60.978,61.45,61.504,62.207,63.501,65.04,65.564,66.4,67.535,68.543,69.473,69.6,68.982,69.496,70.111,71.129,71.13
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Czechia,CZE,7,6,6,6,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,216.6
Gross savings (% of GDP),OTHER,Czechia,CZE,28.6468857160147,28.5998956588128,26.6874344690493,25.232962909717,25.7260617623272,26.518585282233,26.062610266279,27.5389662955201,26.7702042393299,22.8724452369988,21.7383274778634,21.946415902096,23.5273474803117,23.6649875905534,24.8236480456352,25.6592754503764,24.7618902189718,25.7276740516417,25.5813409567388,25.7516327873979,25.8568703711389,28.5256527217567,27.2838351757755,30.9283762433004,27.7761995501311
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,Denmark,DNK,8.037,7.416,6.352,5.832,5.504,5.448,5.605,5.49,5.699,5.326,4.966,4.569,4.43,4.204,3.819,3.524,3.438,2.874,2.446,2.056,1.663,1.42,1.196,1.14,28.0582
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Denmark,DNK,3.72400897562952,0.950032280359281,0.456529990797932,0.441090994656861,2.77635184668432,2.35960883273722,3.81648769723503,0.987173788437161,-0.417178429513314,-4.97447907474,1.58289702078196,1.31080377939614,-0.00543231869326632,1.39267347017295,1.27799979380644,2.10441458712587,3.07304547479855,3.05647724393516,1.86000748885226,1.7114009439059,-1.7801059882175,7.38206628977555,1.54017310709567,2.49518433148894,3.9407487512461623
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Denmark,DNK,49266.9882702373,49557.1510075058,49624.5965334337,49708.0908999592,50956.3045506744,52015.1841293483,53823.1590414696,54113.9771443798,53572.5346597284,50635.9117993314,51209.4492636368,51667.5313181951,51470.6898338005,51970.3909405024,52368.3625852985,53094.0133607574,54300.2039530893,55601.0145649906,56355.0733009054,57114.6227285377,55934.5556066994,59803.9202099741,60248.6712302435,61295.9818623394,42229.96192522
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Denmark,DNK,75.347,74.678,75.41,74.76,76.032,75.87,76.875,76.373,75.441,75.226,74.617,74.515,74.326,74.021,73.361,73.578,74.655,75.073,75.293,76.059,75.994,76.52,78.018,78.403,78.602
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Denmark,DNK,9,9,9,8,8,8,7,7,7,7,7,6,6,5,5,5,5,5,5,4,4,8,6,4,124.4
Gross savings (% of GDP),OTHER,Denmark,DNK,24.8942309674757,25.8518486664949,25.168802611259,25.158175307205,25.7533871859524,26.223190845444,27.4573230643779,26.5408660609665,26.8908923030539,22.6278216941456,24.2215281493269,25.3358166708826,25.2851345499589,26.722978614645,28.536942716606,28.4990301142502,28.7665043505098,29.2794276364168,28.8372724830266,29.3308036363949,29.9881913199068,32.2777391238455,36.3526346682359,32.6597045990344,34.6667032567156
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,Djibouti,DJI,32.882,31.878,30.609,29.251,27.754,26.336,25.389,24.456,23.555,23.453,23.361,23.214,22.839,22.507,22.05,21.49,20.971,20.637,20.318,20.015,19.781,19.58,19.306,18.972,76.46566471094766
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Djibouti,DJI,4.474647363632721,0.8908807487739007,3.830637816266786,4.335920801610938,5.877059565898734,4.417926520830059,0.43506679669702175,4.862162678748774,3.1188323527813417,2.9729611060238614,4.0920882210034275,6.0841657106532,3.760246845767802,5.504694933228893,7.06154324233921,7.52610891881017,7.1234323372872,5.458091517212,4.7744168883374,5.5451305999467,1.31636324158441,4.52234774643705,3.72857647005031,6.67664964361434,2.829187532183868
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Djibouti,DJI,2701.0240543444534,4289.176144739666,3553.97844009435,4537.181065682017,1145.019790961571,952.1084370564693,2581.551089184024,3258.01840071586,1564.569689715818,6143.107733097857,2139.092296300064,1965.4624929455656,1721.9557572324265,2138.43843074856,2248.59114297989,2376.12554719873,2502.85181449431,2596.45134698268,2677.16701469784,2781.94687224659,2776.54090852115,2860.53793870551,2925.84071784878,3078.28598659063,2315.306113291053
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Djibouti,DJI,17.306,17.387,17.463,17.501,17.516,17.552,17.622,17.718,17.821,17.928,18.032,18.139,18.25,18.368,18.501,18.646,18.802,18.968,19.144,19.321,18.824,19.096,19.455,19.611,19.681
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Djibouti,DJI,501,441,404,391,364,315,298,285,273,263,243,229,221,219,212,210,204,201,199,194,192,221,174,162,220.2
Gross savings (% of GDP),OTHER,Djibouti,DJI,19.021529592097256,16.5634898285102,33.6516636594403,32.04907276871186,27.05020650227452,23.64094858431314,29.1656580713917,34.4280450527718,28.66736237895816,26.87001315883754,25.46249255016552,34.290889056369856,30.1330256109046,26.1566576760059,24.3246235943383,25.5138609231227,20.9356922460308,16.837553328166,17.4988354044896,20.5396711798801,11.3374887034042,9.18857861139746,7.82257744172874,15.1750111405792,9.36675925711861
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,Dominica,DMA,55.622,55.906,51.808,50.916,49.983,47.769,49.416,48.117,46.676,45.475,44.883,44.648,44.269,43.28,41.661,39.68,37.496,36.456,36.069,36.168,35.903,34.74,34.275,34.138,33.20602777036534
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominica,DMA,2.3402193206939,-0.0638447296175713,-2.82799889265104,6.35313712169359,3.0506902946631,0.655862268923528,4.65945548635737,6.3529724394503,7.12105798575789,-1.16959064327486,0.672634400445048,-0.22355068823471,-1.05900024335187,-0.99994063117542,4.75378658076897,-2.73150306271826,2.76364798170461,-6.61899463280534,3.54758441831531,5.5024834367041,-16.6041095231221,6.8905494167316,5.58354626264079,4.71223818531963,4.43141000794348
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Dominica,DMA,6236.41530652291,6252.78620148137,6068.93653642148,6439.05826661346,6624.08831564742,6659.28779703005,6962.28124307129,7400.18344311927,7926.34888778889,7832.50550012373,7885.76218710203,7846.02849210952,7755.63860249569,7612.33600928235,7899.649940693,7679.83293618857,7983.23571599345,7575.63365328777,7881.43631947783,8351.12522914571,6996.13658633828,7519.49355098053,7984.01911049722,8399.96601368496,9921.35319810089
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Dominica,DMA,57.25038260852394,47.36946044813744,50.39151655888312,40.80015009840438,50.96161480144432,40.49893526448536,55.86422305063154,47.4776,32.95135787214836,55.4997622798356,43.8376,51.9238,59.24374256823198,51.1498,47.69220558034604,45.9402399806366,50.02320220151568,55.9808,47.55533914074904,54.195686047039516,39.6629613585899,45.17509428707516,39.5166,58.71343676760422,53.9828
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Dominica,DMA,61,58,56,55,54,54,54,53,53,50,50,49,51,50,53,63,48,44,43,41,47,110,44,36,105.4
Gross savings (% of GDP),OTHER,Dominica,DMA,16.35608260234297,25.03982189224434,24.46535837480512,22.39538435182186,20.09785281569908,12.782051615628054,26.713155614458927,27.82145792840468,28.29559571026252,17.39647838581436,25.18444069210394,23.26042188317252,23.378118647602943,15.820755039506146,27.12463253809548,16.34252957088252,22.432220398797572,18.78047284092598,25.45573506406928,28.10428485371376,18.222088826432813,27.019751776744318,26.34683310854944,25.039645481625982,23.86269871743254
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,Dominican Republic,DOM,111.981,108.811,104.841,100.871,95.454,92.566,91.131,90.542,91.905,93.443,95.31,95.549,93.549,88.768,85.739,83.159,78.64,75.887,72.619,66.982,58.852,56.058,53.582,52.774,29.936200000000003
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominican Republic,DOM,4.6617622800146,2.45951636772918,4.49510340292099,-1.34570618506442,2.57013427930197,9.4282369467968,9.1743554058408,7.41595171481455,3.20950426157958,0.946155167790621,8.33965105962218,3.13342300326755,2.71736789670562,4.87520509332271,7.05046368965911,6.9270187716221,6.65920026269582,4.66670467732366,6.98252758458058,5.05216802016253,-6.72023937283404,12.2719902347896,4.85832403582451,2.36061568723294,3.1465350905088245
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Dominican Republic,DOM,4154.06265527713,4189.80766076945,4312.88294593947,4194.01788130909,4243.09468795653,4582.67384283375,4940.89563402297,5243.05707628193,5344.93067784953,5327.53279165634,5698.41429685183,5802.84238987035,5886.66561521702,6098.90503670225,6451.88289713534,6819.93225155181,7193.70124923098,7447.94340728752,7882.85726898612,8195.9832061503,7565.84276444044,8406.36934183752,8730.59334982646,8857.40278693789,14436.206601599417
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Dominican Republic,DOM,42.218,40.793,42.658,41.709,41.654,42.287,43.269,42.989,44.634,41.592,44.637,46.563,48.119,48.192,48.632,51.59,52.307,52.583,54.315,56.378,50.929,55.382,54.992,57.507,58.166
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Dominican Republic,DOM,76,68,68,71,78,83,87,90,94,96,92,91,89,91,95,102,106,104,107,118,121,153,124,124,26
Gross savings (% of GDP),OTHER,Dominican Republic,DOM,23.1298819898253,23.6970743973097,23.7984051441734,23.6324829374453,24.7658977885285,21.9989100746978,23.020350797776,22.6990731136591,20.0358412040458,18.0566684123945,18.3586317330735,16.912658176504902,17.2723811201999,17.9384449807193,19.2197424193677,20.9370254521336,21.2185996229361,21.2050616868987,24.078440208376,24.1458743310585,22.9290219408948,27.0787033087542,24.856616944153,24.1386124750052,23.4974409414524
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,Early-demographic dividend,EAR,90.6292795434088,88.8376511431526,84.6410502920124,80.617678789978,74.3660653121124,65.6673260535356,61.6608944792896,60.0282590966714,60.5533017217198,57.0225196682449,54.7998519525383,53.6605297269729,52.7082219152853,50.4040169458651,46.6687971102668,41.2915514116222,38.5861297679203,37.6188695370425,36.5754833808231,35.6045210912706,34.674164403642,34.0762667289013,33.6280667020435,33.3625849402775,57.2556
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Early-demographic dividend,EAR,4.37206749082193,1.13791167532673,1.92506378535539,5.17077252050706,6.18919942048608,5.88994219002339,6.07469259640112,5.70794322950687,3.44873100040111,0.719539289366963,6.51073733762621,4.92326152689753,4.18319033377956,4.05190664838608,4.12156144710542,4.40566712703041,4.41930591804078,4.64129983314375,3.84249576643028,2.3574434077089,-4.17609545858684,7.40884629376737,5.52073569774927,4.31311202139636,4.698779042200908
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Early-demographic dividend,EAR,2176.92529213475,2161.2997782856,2164.314192978,2237.36597840272,2335.1945218692,2431.51080574443,2536.7237358559,2638.12459616053,2686.01301736261,2663.09655076973,2792.9477859537,2885.35705411764,2961.44825901423,3036.95652123499,3118.79372704984,3211.78012733143,3309.40901271005,3419.61419943167,3507.95715373008,3547.02225116368,3357.8244560177,3568.79569401371,3723.91624709512,3839.80039722526,7910.656568309201
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,Early-demographic dividend,EAR,38.9801933090052,38.8680137875219,38.6679700419402,38.7446214140174,38.7950533960407,38.8780740072216,38.3907504920219,38.2766925110326,37.7226601570469,37.4430957392104,37.1091654278643,36.8214479898673,36.6108554881545,36.4683532197289,36.3803854466441,36.5312754062789,36.5816489146141,36.6921380580378,36.7854261398086,36.9860833191446,35.8386343730728,37.0935381397403,38.4126807381332,39.3822476932899,40.1328618771443
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Early-demographic dividend,EAR,332,321,305,291,277,263,249,236,224,212,201,189,178,167,156,148,140,133,128,122,126,162,112,104,188.8
Gross savings (% of GDP),OTHER,Early-demographic dividend,EAR,24.2333970440347,23.2482550841044,24.2013546490177,24.8043682034526,26.2620908366866,28.1924840566906,30.0268436425714,29.9576113071572,30.1425275891612,27.2974516728055,28.6901078927486,28.788203259293,28.1535947459641,26.9747101909588,26.1380611375392,25.0596978019521,24.9109923042125,25.6301985889273,26.3017885378734,25.6621540734912,24.2358850552112,26.3167319619186,27.099890713456,26.3383483661387,25.6410637718536
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,East Asia & Pacific,EAS,18.5683135918727,18.3310642317834,17.8622930521013,17.6707767243047,16.7696796889179,17.0464016540158,18.4790984829981,19.3479927114869,20.9814801531091,22.1622715359795,22.9961631866845,23.2008270815054,23.7671446730141,23.4088018684451,23.0386449605679,21.947533416518,20.9930225790164,19.8566033552523,18.2119285322282,17.2613936526674,15.8789411190156,15.1972253398073,14.800342911115001,14.5657893895418,54.9254505393366
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific,EAS,5.39753056367896,3.29754357736196,4.37736961694401,4.95001843147209,5.86680026229311,5.89977763977228,6.45425821993668,7.4627250707683,4.3841955567989,2.56424398923112,7.6079440609808,5.46232932958937,5.18379286011769,5.24584532204113,4.75944194392537,4.7285010506958,4.65956958320778,5.05270855932561,4.75999373070704,3.96191480738861,-0.13403867993101,6.22039997523022,2.86876226114843,4.10414562460986,3.3332617872514656
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific,EAS,5010.90730127877,5129.77329587585,5309.50339902636,5528.28823842964,5808.46385960041,6105.54727573643,6450.91112362896,6879.99735312265,7127.60368414857,7258.26205886473,7755.92445252617,8120.13266214691,8471.73941570275,8845.39821407039,9196.15950589997,9562.10616350756,9937.55260241174,10366.2990978854,10794.5048848929,11164.1803071798,11103.7258582781,11766.0886533711,12080.7216328,12551.1343109467,11099.92685525278
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,East Asia & Pacific,EAS,68.4687166371293,68.1999757756424,67.7483553317459,67.4326867402157,67.1423842430492,66.90502775474,66.6964484233423,66.9181305788444,66.7431211891275,66.5421535127415,66.3721640483763,66.5831195191043,66.5007118947576,66.3087719820545,66.4351961421828,66.4879757890113,66.5176854789169,66.5195531253617,66.8364708598448,66.9688459027635,65.8565495945535,66.8136372754435,66.667811399178,66.9643852348828,66.8275051606447
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,EAS,119,117,112,108,106,101,99,95,92,88,86,83,78,76,71,70,66,62,64,63,72,94,72,66,147.8
Gross savings (% of GDP),OTHER,East Asia & Pacific,EAS,32.8557012132223,33.0357775975541,33.4233242841876,35.2700063648661,37.2474863375419,37.4680114822674,38.8701033416253,40.0441350654106,40.3945128955577,38.9611843693876,39.95841938552,38.7863828981409,38.2178460164554,37.5880988124234,37.8244367288272,37.1641084035282,36.6072146283561,37.1933939561639,36.6900646278602,36.3181574957889,36.1572201130316,37.3953579905141,37.2122915749067,36.1491690484656,19.968888176615394
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,East Asia & Pacific (IDA & IBRD countries),TEA,19.8432152271689,19.5056565136339,18.938458632291,18.7197515237026,17.7193885950255,18.0174103278352,19.5890255181546,20.5644203175571,22.3987194103461,23.7842134219216,24.8192251514281,25.143693338272,25.8302237308909,25.482868989369,25.1124603078572,23.9329226691752,22.9119823030494,21.677017667689,19.8519076156523,18.7982239441505,17.2589164698469,16.5000748347914,16.0492247593477,15.7786136553767,22.19720610949406
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (IDA & IBRD countries),TEA,5.14251544656375,4.044579664091432,4.723210342342368,1.6157925480833977,2.426318791518252,4.149242266997878,3.8215821940454497,5.269345984613314,3.6921773350322877,7.712647008882634,4.192487387298234,7.005827390660636,4.030772046537732,4.996625442984216,5.866289225604526,5.462720878866986,5.5982249128683375,5.374268786198634,8.244377381088755,4.737230302393722,6.858121546977606,4.189705449877632,7.8501651228141816,2.643335749100209,3.361253631525369
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,28931.998538069514,10145.122475017906,10253.07393343744,26117.55854090162,16885.80553997781,42446.217669514706,18092.9869364947,28679.11332532868,20816.79054759289,24644.896465111717,36790.49774276528,21595.562370755582,39858.489984198975,8375.753805678029,28174.07982991704,19550.34362945562,14442.700215586116,23085.601631146397,27141.78511916622,23527.103270823427,16523.6959244849,29184.761792359037,47670.53674158713,21836.74069733986,19242.712233609454
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,67.16351347029183,43.51196847540508,31.75317601776798,55.16244422460438,45.2691783546107,72.2272,55.6019035781898,51.3599420139341,53.308800000000005,63.70420888730832,58.771031602698855,59.8052,68.62509377346332,50.516,52.160042470732876,67.79342821635635,46.78122426929462,64.069159512501,60.08756336769352,57.8768,47.526,58.830799999999996,70.39983442517382,47.8082,55.31697782375952
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific (IDA & IBRD countries),TEA,25,23.4,26.6,19.2,13,40,64.8,22.4,96.4,50.6,44.4,41.2,63,36.4,44.8,35.8,78.2,49.4,88.8,38.8,33.6,35.8,20,39.4,25.2
Gross savings (% of GDP),OTHER,East Asia & Pacific (IDA & IBRD countries),TEA,34.6141483791901,35.7716794498618,36.8620795021377,39.6699376906916,42.402852827924,42.9013966680013,45.0045135682982,46.6599859715061,47.9973847442239,46.7222717447019,47.887315575685,46.1787683744396,45.4849259223806,44.3655615765568,44.5513405083388,42.5750074329273,41.5811882886222,42.1221234444362,41.6452999432152,41.1172470474617,40.8851744770847,42.036136582392,42.4959893554801,40.5311081485714,24.15486598085198
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,East Asia & Pacific (IDA & IBRD),TEA,87.21000000000001,68.29079900592626,45.72614156440912,73.97740338917302,59.978359632415,50.1531758283661,67.79697896019923,56.739399999999996,79.4622,56.98992832656248,68.66876071871792,54.5214,64.9132,42.47925588121682,42.75724886899664,43.44572241659098,67.18450965141713,46.2642421940674,34.17537452612078,71.41294002806595,50.796800000000005,36.88842355871666,58.3038,31.41828516035852,64.09085515601986
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (IDA & IBRD),TEA,7.64680724622089,6.97792653300068,8.05841123183566,8.94693255496719,9.1196505566695,9.97786596946466,11.0779878691561,12.4851876614838,8.61598336067809,7.98886770046256,9.91759269285997,8.64259906960525,7.58073003550584,7.29939029497299,6.98594836140758,6.70766657618562,6.56644580914802,6.70954479361785,6.52778143223802,5.78420207599952,1.24356740541252,7.60200454123525,3.38615269954697,5.10738915793692,3.162251746847496
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific (IDA & IBRD),TEA,2127.29238446054,2254.26246671033,2414.24867985638,2607.99601085438,2822.7248294232,3079.46938892851,3393.4214731323,3786.91196733058,4081.04535831456,4373.81355926669,4771.87740170415,5143.65847236272,5485.14226091111,5834.97166627815,6191.75300927299,6556.49872551756,6934.73128744704,7343.90148194083,7772.96857324201,8177.30877474709,8241.55852879593,8840.27899192248,9118.32683314072,9566.43000302322,5791.244227523734
"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,East Asia & Pacific (IDA & IBRD),TEA,69.698338814952,69.2941786458499,68.7453331408142,68.3613853089052,67.941332619041,67.573727283202,67.2551951650048,67.4492013079463,67.2026879133708,66.9558110685684,66.7378440952299,66.9405139219543,66.7955574553962,66.4610141503232,66.4904125268854,66.4666345015622,66.4038218872112,66.2901489233112,66.5176283321694,66.5590764988435,65.3526977483576,66.3213199350262,66.0041288442232,66.2401152531577,66.0280124346475
"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific (IDA & IBRD),TEA,125,123,118,114,112,106,104,100,97,93,90,87,82,79,74,72,68,64,66,65,74,96,74,68,261.8
Gross savings (% of GDP),OTHER,East Asia & Pacific (IDA & IBRD),TEA,15.096805557296792,19.24656435905072,29.25408579112124,30.4421595616352,22.20875951292234,22.684786461783737,68.21660649451606,25.7902266220572,20.57983117264924,16.500355125874336,23.182175552091973,21.98898695413608,24.75033292035534,25.3821784832388,24.74932469725488,24.17305819466278,20.18137684881232,22.577055004179,24.99239682281242,24.284654284057,14.848819561599434,21.135920700291187,19.9637861419015,26.43120962919528,17.35297762845072
"Adolescent fertility rate (births per 1,000 women ages 15-19)",OTHER,East Asia & Pacific (excluding high income),EAP,19.6302299593902,19.2971219742962,18.7373912484199,18.5224267477844,17.5346120829549,17.8303013411671,19.3821831126282,20.33791517659,22.1396328343733,23.4951184456048,24.5006947727439,24.8075493432569,25.4777665555017,25.1303185662464,24.7612682634965,23.5976364895655,22.5924164377472,21.3770193509089,19.5809899855439,18.5469803749391,17.0343022026264,16.2911100176358,15.8518617131606,15.5900810236292,71.29708141822967
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,East Asia & Pacific (excluding high income),EAP,7.64776750263761,6.97817834590325,8.05885009286793,8.9477500507062,9.12006671936064,9.97829069370096,11.0785354944514,12.4859301536706,8.61645181547448,7.98946032227489,9.91795678497131,8.64266000909531,7.58079172382864,7.2996544157901,6.985937984079,6.70766215913395,6.56660651997451,6.70981883545649,6.52793763462202,5.78428146542474,1.24367793672859,7.60232029175252,3.38620985440659,5.10744885870969,-0.7419475318877362
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,East Asia & Pacific (excluding high income),EAP,2102.12652359733,2227.69176676223,2385.91139596672,2577.48366786052,2789.75917538623,3043.60425164802,3354.03370328699,3743.1233753019,4034.02942772194,4323.61203004406,4717.3060971248,5085.05890241592,5422.94568719239,5769.10927846524,6122.12164602174,6482.99315626888,6857.22703692813,7262.1106493867,7686.60682651319,8086.60225123857,8150.22320292296,8742.27639111824,9017.09870504457,9460.05148667577,13639.208555103618
