Country Name,Country Code,Series Name,Series Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000]
Central African Republic,CAF,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,3.4,3.5,3.5,3.6,3.7,3.8,3.9,4,4.1,4.3,4.5,4.7,4.9,5,5.2,5.4,5.7,6,6.3,6.7,7,7.3,7.6
Chad,TCD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,8355160088.81899,7587932345.55186,8276252442.48979,8236581360.97743,7129500557.16308,7615864499.99854,8459709989.72586,10602456256.6701,9414120027.85899,8946993483.80918,8589868176.49802,7827225625.65453,6880773609.01305,5751532163.89517,5002510857.97894,4072705924.83879,3589716049.35845,2222631928.53849,1805661452.68612,1637164619.4876,1480733128.20253,1166011824.51636
Chad,TCD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,..,134.738,136.697,137.946,140.715,143.291,145.22,149.618,155.838,162.09,167.339,172.65,178.964,181.825,184.306,181.077,180.439,180.134,181.109,185.056,189.976,187.155,186.515,195.801,193.527
Chad,TCD,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.89950732263761,10.8363568399842,5.78802687843616,-0.772844370359139,4.4641443723286,-0.971939175419317,4.27462198610545,-1.53709962980849,-0.792440525236016,4.37712665065654,1.68197313925661,0.222671564624642,7.51662364663833,2.0292405367826,-2.07786574641866,9.95242290748864,10.2969758221254,-8.9747396200927,8.03628897951332,7.89036567462993,-5.35540028884816,-1.75256941248655,5.19181895195446,12.4312865279941,3.82260088086307
Chad,TCD,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,49.285,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Population, female",SP.POP.TOTL.FE.IN,10117765,9627875,9196578,8883575,8582450,8313906,8051467,7786905,7535632,7305228,7079024,6833909,6597895,6373950,6156782,5951454,5746722,5553115,5368922,5183261,4982758,4769995,4587364,4434347,4291050
Chad,TCD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.8433602279271,49.8361359535845,49.8315959386226,49.8285756658216,49.8264728184485,49.8279585475124,49.8341320918457,49.843340731301,49.856460501414,49.8731363953232,49.8920583093042,49.9150468772369,49.9424418957599,49.9721795308929,50.0040162191905,50.0384781826224,50.074706166058,50.1108588424478,50.1467343344519,50.1860459802256,50.2292330390736,50.274857311976,50.3210605567478,50.3667031495694,50.4112208360505
Chad,TCD,"Population, male",SP.POP.TOTL.MA.IN,10181358,9691189,9258738,8944698,8642229,8371317,8105064,7835854,7579023,7342393,7109654,6857170,6613103,6381047,6155793,5942300,5729574,5528545,5337502,5144831,4937278,4717838,4528828,4369777,4221043
Chad,TCD,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.1566397720729,50.1638640464155,50.1684040613774,50.1714243341784,50.1735271815515,50.1720414524876,50.1658679081543,50.156659268699,50.143539498586,50.1268636046768,50.1079416906958,50.0849531227631,50.0575581042401,50.0278204691071,49.9959837808095,49.9615218173776,49.9252938339421,49.8891411575522,49.8532656655481,49.8139540197744,49.7707669609264,49.725142688024,49.6789394432523,49.6332968504305,49.5887791639494
Chad,TCD,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,..,..,..,..,..,..,67.7242933505558,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,..,..,..,0.739,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..,..,..,..,..,6.1,..,..,..,..,..,..,..,..,..,..,6.1,..,..,..,..
Chad,TCD,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,27.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,62.3180878180157,62.047804549608,61.7248594598243,61.3230590287874,60.8416888343223,60.3689366408595,59.9374131432399,59.5873379951487,59.3150488812533,59.0149424688915,58.7164382976907,58.4708939254989,58.2769680940859,58.1394271954805,58.0866413163225,58.0834696226301,58.0758230390069,58.0498700157446,58.01327557125,57.969262648938,57.9233453000961,57.8498380556477,57.7573619671538
Chad,TCD,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,8.1,..,..,..,5.7,..,..,..,..,4.828020952,..,..,..,..,..,11.1,..,..,..,7.86800739
Chad,TCD,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,1.5511457667012,..,..,..,1.47739490418311,..,..,..,..,..,..,2.47797179203433,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,9.77949250681614,..,..,..,7.52005145576886,..,..,..,..,..,..,0.572243024437504,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..,..,..,..,..,17.6,..,..,..,..,..,..,..,..,..,..,31.4,..,..,..,..
Chad,TCD,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,7.3,..,..,..,..,..,..,..,..,..,..,..,..,3.9,..,..,..,..,..,..,..,..,..,..,..
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,55.069,54.528,53.136,53.082,52.993,52.447,51.875,51.603,51.32,51.141,51.051,50.765,50.426,50.107,49.828,49.503,49.21,48.747,48.86,48.687,48.609,48.36,48.306,47.937
Chad,TCD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,57.014,56.471,54.983,54.893,54.583,53.903,53.266,52.828,52.548,52.307,52.069,51.754,51.426,51.096,50.816,50.543,50.365,49.942,49.866,49.77,49.645,49.45,49.368,49.166
Chad,TCD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,53.195,52.656,51.359,51.341,51.444,51.021,50.51,50.39,50.105,49.983,50.03,49.771,49.42,49.111,48.831,48.459,48.059,47.56,47.851,47.597,47.561,47.254,47.222,46.692
Chad,TCD,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,0.21,0.198,0.2,0.134,0.308,0.231,0.213,0.252,0.263,0.307,0.279,..,..,..,..,..,0.182,..,0.26,..,..,..,0.126
Chad,TCD,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,46.5,46.3,46.1,46.1,46.2,46.3,46.5,47.1,47.8,48.5,49.3,50.1,51,52,52.6,53.2,53.9,54.4,55,55.5,55.9,56.3,56.7,57.1
Chad,TCD,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..,51.2,51.1,51.1,51.3,51.4,51.6,51.8,52.6,53.3,54.1,54.9,55.7,56.6,57.5,57.9,58.3,58.7,59.2,59.6,60.1,60.4,60.7,61,61.2
Chad,TCD,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,0.5,0.5,0.6,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.9,0.9,1,1,1.1,1.1,1.2,1.3,1.4,1.5
Chad,TCD,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
Chad,TCD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,1,1.1,1.2,1.2,1.3,1.3,1.3,1.4,1.4,1.5,1.5,1.5,1.6,1.6,1.6,1.6,1.7,1.7,1.8,1.9,1.9,2,2
Channel Islands,CHI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,..,8.681,8.72,8.717,8.886,9.322,9.874,10.563,11.456,12.386,13.613,14.942,16.425,17.844,19.32,20.246,20.721,20.138,19.61,19.984,22.02,23.541,23.772,25.044,25.971
Channel Islands,CHI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Population, female",SP.POP.TOTL.FE.IN,85111,84865,84597,84339,84074,83762,83393,83064,82837,82618,82279,81851,81403,80944,80492,80044,79613,79189,78769,78362,77963,77566,77164,76769,76469
Channel Islands,CHI,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.6230483271375,50.6082579968037,50.5920486077887,50.5805445603934,50.5753902607754,50.5693069306931,50.5568387804715,50.550453690687,50.5461246506633,50.5454100516962,50.5629094305766,50.5949547834365,50.6344546178344,50.6831302518378,50.7448572383228,50.8180381052752,50.9008490614291,50.9880303137616,51.0780403981455,51.1745306122449,51.2779699811889,51.3818046925716,51.4838339493735,51.5747396708095,51.629543106766
Channel Islands,CHI,"Population, male",SP.POP.TOTL.MA.IN,83015,82826,82618,82402,82161,81877,81556,81255,81046,80836,80447,79926,79364,78762,78129,77467,76795,76120,75445,74764,74076,73394,72717,72081,71641
Channel Islands,CHI,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.3769516728625,49.3917420031963,49.4079513922113,49.4194554396066,49.4246097392246,49.4306930693069,49.4431612195285,49.449546309313,49.4538753493367,49.4545899483038,49.4370905694234,49.4050452165636,49.3655453821656,49.3168697481622,49.2551427616772,49.1819618947248,49.0991509385709,49.0119696862384,48.9219596018546,48.8254693877551,48.7220300188111,48.6181953074284,48.5161660506265,48.4252603291905,48.370456893234
Channel Islands,CHI,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,81.1,81,80.3,80.9,81.2,81.1,81,81.2,81.4,81.6,81.5,81.3,81.4,81.2,81,80.8,80.6,80.4,80.1,79.8,79.4,79.1,79,78.8
Channel Islands,CHI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,83.2,83.2,82.5,83.2,83.4,83.5,83.3,83.4,83.6,83.8,83.7,83.5,83.6,83.4,83.2,83,82.8,82.6,82.3,82.1,81.6,81.4,81.3,81.1
Channel Islands,CHI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,79,78.9,78.2,78.7,79,78.7,78.7,79,79.2,79.3,79.3,79.1,79.2,79,78.7,78.5,78.3,78,77.8,77.5,77,76.7,76.5,76.4
Channel Islands,CHI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,216294036018.233,188296989141.951,220029243677.644,227546310534.168,217107246651.451,201328971166.61,201607398550.396,206731839692.603,219136175728.405,206150579012.125,182125401011.874,162329651756.006,129135841545.072,128820969591.297,116357501799.831,101992307076.928,90111561120.1944,73374084701.4046,60769962064.7209,57409876255.7105,58485743360.9836,63000276713.4775
Chile,CHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,..,6.542,7.687,7.892,14.415,18.968,23.705,27.261,33.658,39.444,44.06,47.704,50.417,51.495,52.793,54.194,54.78,53.325,51.682,50.781,50.063,51.275,55.022,59.205,61.242
Chile,CHL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.7590730162887,20.1657762975408,16.8882622040967,16.6584838981132,19.0855486773366,19.6764006326117,19.6037090622649,19.8421251162846,21.0878070345369,22.7338614198733,21.6794794803804,22.6663181522995,23.4686620918343,21.6861214912972,25.6276937479004,24.276937247631,24.1492077852489,27.4342310064422,27.64988103758,25.1302097467522,24.4277331859658,23.5378285879705,23.1216897075782,22.9540068841602,22.5017242875427
Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.29763891572524,7.58168251407962,11.643866711056,4.52456838259144,3.04549084804326,2.55754475703327,2.43488981353057,2.18271846868519,3.78619355893118,4.34877353217044,4.71867527854672,1.7895555398459,3.00744840213047,3.34121694259302,1.41071107954321,0.353045178360937,8.71626873039607,4.40779938398044,3.39201733699405,3.05257621387849,1.05473871403517,2.8101787574361,2.48939816650705,3.56910053001467,3.84327295706565
Chile,CHL,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,52.038,50.104,46.665,45.531,52.743,52.515,51.849,50.738,50.313,50.282,49.622,49.178,48.936,46.844,44.669,44.233,42.28,41.331,40.174,39.256,37.844,36.499,36.778,37.752
Chile,CHL,"Population, female",SP.POP.TOTL.FE.IN,9941322,9888681,9835064,9783967,9737386,9648587,9495562,9327873,9181532,9071160,8979128,8890610,8806863,8723368,8638065,8551894,8466194,8381924,8300005,8218877,8137155,8054909,7970111,7881445,7789941
Chile,CHL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.2981921572381,50.3014624060143,50.2994240741221,50.2867960634311,50.268829749625,50.2589601288026,50.2591727495463,50.2609992301793,50.2623360170658,50.2623475388036,50.2632668306632,50.2663395791046,50.2700078851002,50.2735160400502,50.2754887476411,50.276477051664,50.277329627964,50.2767164239982,50.2750436953467,50.2721181974579,50.2686886854224,50.2654175406532,50.2594822462586,50.2519789786282,50.2459003969069
Chile,CHL,"Population, male",SP.POP.TOTL.MA.IN,9823449,9770154,9717972,9672367,9633238,9549157,9397629,9230995,9085689,8976465,8885067,8796396,8712256,8628448,8543399,8457837,8372794,8289657,8209190,8129901,8050167,7969843,7887814,7802404,7713694
Chile,CHL,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.7018078427619,49.6985375939857,49.7005759258779,49.7132039365689,49.731170250375,49.7410398711974,49.7408272504537,49.7390007698207,49.7376639829343,49.7376524611964,49.7367331693368,49.7336604208954,49.7299921148999,49.7264839599498,49.7245112523589,49.723522948336,49.722670372036,49.7232835760018,49.7249563046533,49.7278818025421,49.7313113145776,49.7345824593468,49.7405177537414,49.7480210213718,49.7540996030931
Chile,CHL,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,..,72.881332194227,70.9758757950505,67.7285921625544,67.3057592242195,71.4190927555857,70.6046061388295,69.5259805564868,68.4437010157694,67.6177292764219,67.7919941756212,66.8453808228036,65.9841674493493,65.3700240448838,63.1006102078478,61.5877786816308,60.2752606118417,57.9527386369867,56.6364284148213,55.9043722690713,54.4209388083289,51.9449858621352,49.8518063238407,49.7322587624405,50.4955659885237
Chile,CHL,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,24.318,19.883,22.599,26.048,19.918,20.655,19.686,17.335,17.739,19.36,19.225,19.062,21.135,21.562,31.423,29.56,26.763,27.766,30.547,31.428,31.968,31.051,29.913,31.547
Chile,CHL,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,..,..,16.2345925898993,16.2439106332941,16.266449412447,16.2488902042024,16.1901707688607,16.0148488967897,15.9879902420717,15.9580699238553,15.9245381666086,15.8798080332868,15.833954121606,15.758657224112,15.6522001934236,15.5453118870145,15.4319901460496,15.3209109730849,15.2253836317136,15.1718321737297,15.1239340785579,15.0769373377827,15.0230595623589,14.9665595871294,14.9011014359033
Chile,CHL,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,76.2635245751857,..,..,..,..,..,..,..,..,..,64.2,..,..,..,..,..,..
Chile,CHL,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,45.4654927929547,..,43.4748820095257,..,..,46.2606986104392,..,44.9127020912868,..,44.394747665859,..,23.6404420351347,..,41.2561616145696,..,..,31.8797553893109,..,..,..,..,..,..
Chile,CHL,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,78.2201503632002,..,63.4004438871983,..,..,82.6494059814729,..,71.5624227433859,..,74.694856872117,..,77.4260228341055,..,77.8965445856446,..,..,76.9437663279945,..,..,..,..,..,..
Chile,CHL,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),SH.FPL.SATM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,12.2,..,..,..,..,..,..,..,..,..,..,..,..,9.5,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,81.167,79.176,78.876,79.349,80.324,80.559,80.61,80.295,80.008,79.714,79.551,79.221,79.236,79.095,78.89,78.752,78.652,78.533,78.459,78.276,77.884,77.84,77.58,77.128
Chile,CHL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,83.084,81.566,81.486,82.031,82.549,82.776,82.783,82.549,82.297,81.983,81.763,81.508,81.543,81.536,81.299,81.292,81.252,81.205,81.262,81.103,80.758,80.905,80.567,80.149
Chile,CHL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,79.24,76.828,76.348,76.76,78.098,78.323,78.401,78.008,77.689,77.414,77.302,76.901,76.882,76.607,76.424,76.165,75.996,75.797,75.589,75.415,74.978,74.682,74.491,74.021
Chile,CHL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,4.968,4.601,4.306,3.666,13.34,12.4,11.28,10.9,9.403,2.174,1.855,1.543,1.271,..,..,..,..,..,..,..,..,..,..
Chile,CHL,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,15.7,14.8,14,13.3,12.7,12.2,11.7,11.2,10.8,10.3,10,9.6,9.3,9,8.8,8.7,8.5,8.4,8.3,8.3,8.3,8.5,8.7,9
Chile,CHL,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,..,21.4,21.3,21.3,21.4,21.5,21.6,21.8,21.9,22,22.1,22.3,22.4,22.6,22.8,23.1,23.4,23.8,24.1,24.5,24.9,25.3,25.8,26.3,26.8
Chile,CHL,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Chile,CHL,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2
Chile,CHL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
China,CHN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,12732916907122.6,10597985631449.7,10516015372298.9,10284839661479.3,9297317126592.73,8435661005551.13,8296709954530.95,7892871215011.02,7143084686084.22,6459842698814.53,5558588753710.79,4664923791171.53,4049402890340.48,3580670677017.91,2857434158337.79,2230010940896.6,1862738376173.98,1615520571378.72,1396725754493.38,1235731477951.48,1115248697475.06,1007622760230.66
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,..,5.227,5.463,5.996,6.737,8.277,8.691,10.236,10.747,10.887,12.049,11.976,12.534,11.801,12.158,11.994,11.026,9.141,8.5,6.645,5.638,6.459,6.122,6.104,6.444
China,CHN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,42.4872134597819,44.8335710565362,44.679938707538,43.4998633494291,43.2925997301417,43.7715764233009,44.3202552812278,43.8678663976574,45.1016053776732,47.2736238197056,47.0363460228068,48.1956233738576,48.6410622284448,50.7951259924622,49.8735875934712,51.2655667529843,49.7906549255041,47.7875413024031,45.5417056569754,45.3715794530289,42.1609224814857,38.6609215616113,37.0775585847377,35.5826474435708
China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.218128938439177,0.234836828893051,1.97357555739051,0.981015135544882,2.41942189457782,2.89923416358227,2.07479039965576,1.59313600071436,2.00000182191943,1.43702380935655,1.92164162788521,2.62105001748115,2.61952432645541,5.55389892257493,3.17532475269199,-0.728165250932898,5.92525137041092,4.81676767378834,1.6494309945586,1.77641407667571,3.82463743108159,1.12760348729637,-0.731970902350244,0.719125609120114,0.347811226864587
China,CHN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.73,..,..,..,..,..,..,..,..,..,67.903
China,CHN,"Population, female",SP.POP.TOTL.FE.IN,691221827,691540464,691718700,691353011,690313465,688332681,685660839,682205710,677886142,673894521,669912632,665670016,661251570,656802304,653271088,650200886,647064821,643867508,640622204,637153944,633528006,629897770,626113148,622066985,617713943
China,CHN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.0584877288087,49.020738784951,48.982505726617,48.9501976457758,48.9202370303596,48.8961197201903,48.8794119351562,48.8610787224703,48.8464495111605,48.8378908837152,48.8324342393023,48.8299944212073,48.830043818887,48.8316143178152,48.8352131340727,48.8410142476874,48.8477996810931,48.856122329916,48.8644112008167,48.8719927554233,48.8805050323638,48.8899231619863,48.8998084664297,48.9104049483313,48.9222182670421
China,CHN,"Population, male",SP.POP.TOTL.MA.IN,717753173,719169536,720456300,721006989,720786535,719412319,717099161,714009290,709903858,705965479,701947368,697569984,692938430,688232696,684433912,681059114,677590179,674017492,670397796,666566056,662546994,658502230,654286852,649783015,644931057
China,CHN,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.9415122711914,50.979261215049,51.017494273383,51.0498023542242,51.0797629696404,51.1038802798097,51.1205880648438,51.1389212775297,51.1535504888395,51.1621091162848,51.1675657606977,51.1700055787927,51.169956181113,51.1683856821848,51.1647868659273,51.1589857523126,51.152200318907,51.143877670084,51.1355887991833,51.1280072445766,51.1194949676362,51.1100768380137,51.1001915335703,51.0895950516687,51.0777817329579
China,CHN,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.5378710337769,..,..,..,..,..,..,..,..,..,84.5248023899919
China,CHN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.611
China,CHN,Wanted fertility rate (births per woman),SP.DYN.WFRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
